imdb_id,original_title,alternative_titles,release_year,genres,directors,actors,summary,length,rating,rating_max,rating_num,detail_url,poster_url,backdrop_url,status
tt4513678,Ghostbusters: Afterlife,Ghostbusters: Afterlife/Os Caça-Fantasmas: Mais Além/صائدو الأشباح: الآخرة/Ghostbusters: Legacy/โกสต์บัสเตอร์: ปลุกพลังล่าท้าผี/魔鬼克星 未来世/მოჩვენებებზე მონადირენი : სიცოცხლის შემდეგ/شکارچیان روح: پس از مرگ/Ghostbusters - Legacy/超能敢死队：来世/捉鬼敢死队：来世/新捉鬼敢死队/超能敢死队/Ghostbusters 3: Afterlife/S.O.S. fantômes : L'au-delà/捉鬼敢死隊：魅來世界/Caça-Fantasmas: O Legado/Vânătorii de Fantome: Moștenirea/Isterivači duhova: Nasleđe/Izganjalci duhov: Zapuščina/Ghostbusters: El Legado/Krotitelia duchov: Dedičstvo/Мисливці на привидів: З того світу/Biệt đội săn ma: Chuyển kiếp/Pogromcy duchów: Dziedzictwo/Spoku mednieki: Viņā pusē/Vaiduoklių Medžiotojai: Iš Anapus/고스트버스터즈 라이즈/ក្រុមកម្ចាត់ខ្មោច៖ ក្រោកឡើង/ゴーストバスターズ: アフターライフ/Szellemirtók: Az Örökség/Istjerivači Duhova: Naslijeđe/S.O.S Fantômes: L'Héritage/Cazafantasmas: Más Allá/Tondipüüdjad: Pärand/Krotitelé duchů: Odkaz/捉鬼敢死队3/捉鬼敢死队：来生/SOS Fantômes 3 - L'Héritage/Ghostbusters 3/Охотники за привидениями: Наследники/Ловци на духове: Наследство/S.O.S. Fantômes : L'Héritage/Cazafantasmas: Más allá/Pogromcy duchów. Dziedzictwo/Hayalet Avcıları: Öteki Dünya/Ghostbusters: Mais Além/ゴーストバスターズ／アフターライフ/מכסחי השדים: החיים שאחרי/SOS fantômes : L'au-delà/Istjerivači duhova: Naslijeđe/Истеривачи духова: Наслеђе/โกสต์บัสเตอร์ ปลุกพลังล่าท้าผี/Biệt Đội Săn Ma: Chuyển Kiếp/魔鬼剋星 未來世/Vaiduoklių medžiotojai: Iš anapus/მოჩვენებებზე მონადირეები: სიცოცხლის შემდეგ/شکارچیان روح : زندگی پس از مرگ/Caçafantasmes: Més enllà,2021,Comedy/Adventure/Fantasy/Science Fiction,Jason Reitman,Mckenna Grace/Finn Wolfhard/Carrie Coon/Bokeem Woodbine/Paul Rudd/Logan Kim/Celeste O'Connor/Bill Murray/Dan Aykroyd/Ernie Hudson/Annie Potts/Sigourney Weaver/Bob Gunton/J.K. Simmons/Shawn Seward/Billy Bryk/Sydney Mae Díaz/Hannah Duke/Paulina Alexis/Marlon Kazadi/Chiara Petersen/Danielle Kennedy/Artoun Nazareth/Crystal Roseborough/Dusan Rokvic/Emma Portner/Stella Aykroyd/Kim Faires/Josh Gad/Shohreh Aghdashloo/Tracy Letts/Olivia Wilde/Harold Ramis/Oliver Cooper/CJ Collard/Bud Klasky/Faith Louissaint/Daniel D'Angelo Sparks/Ira Heiden/Sarah Natochenny,"When single mom Callie and her two kids Trevor and Phoebe arrive in a small Oklahoma town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",124,3.0,5,327506,https://letterboxd.com/film/ghostbusters-afterlife/,https://a.ltrbxd.com/resized/film-poster/3/5/9/3/4/9/359349-ghostbusters-afterlife-0-230-0-345-crop.jpg?v=b306cafe34,https://a.ltrbxd.com/resized/sm/upload/9o/rr/8p/fn/yAPLoyZtGzbZOZHldFKnb8l79sU-1200-1200-675-675-crop-000000.jpg?v=ba9d29e266,Success
tt4276820,The Founder,The Founder/Fome de Poder/Hambre De Poder/El Fundador/The Founder - Die Geschichte wird immer vom Sieger geschrieben/The Founder - Die wahre Geschichte von McDonalds/ファウンダー ハンバーガー帝国のヒミツ：2016/El fundador/创始人/Основатель/Az alapító/Le Fondateur/Ο Ιδρυτής μιας Αυτοκρατορίας/O Fundador/Zakladateľ/速食遊戲/Засновник/McImperium/Сделка за милиони бургери/Osnivač/Оснивач/Zakladatel/המייסד/大创业家/파운더/Fondatorul/Hambre de poder/Người Sáng Lập/大創業家/ファウンダー ハンバーガー帝国のヒミツ/อยากรวยต้องเหนือเกม/Dibinātājs/Įkūrėjas/Ustanovitelj/Негізін қалаушы,2016,History/Drama,John Lee Hancock,Michael Keaton/Nick Offerman/John Carroll Lynch/Linda Cardellini/B.J. Novak/Laura Dern/Justin Randell Brooke/Kate Kneeland/Patrick Wilson/Griff Furst/Wilbur Fitzgerald/David de Vries/Andrew Benator/Cara Mantella/Randall Taylor/Lacey King/Jeremy Madden/Rebecca Ray/Adam Rosenberg/Jacinte Blankenship/Charles Green/David Silverman/Mike Pniewski/Catherine Dyer/Susan Williams/Franco Castan/Kenny Alfonso/Kabby Borders/Nicolette Goetz/Lauren Denham/Abbey Ferrell/Justin Alvarez/Victor McCay/Steve Coulter/Ric Reitz/Joy Glover Walters/Makabe Ganey/Jody Thompson/Chris Greene/Kimberly Banta/Devon Ogden/Gerald Duckworth/Jen Cohen/David Zyler/Joseph Sanfelippo/Conrad Whitaker/Afemo Omilami,"The true story of how Ray Kroc, a salesman from Illinois, met Mac and Dick McDonald, who were running a burger operation in 1950s Southern California. Kroc was impressed by the brothers’ speedy system of making the food and saw franchise potential. He maneuvered himself into a position to be able to pull the company from the brothers and create a billion-dollar empire.",115,3.4,5,350076,https://letterboxd.com/film/the-founder/,https://a.ltrbxd.com/resized/sm/upload/92/i7/c9/p4/fxvlzT7yyKiZneTDPwk85BSw1JF-0-230-0-345-crop.jpg?v=5999e6ff06,https://a.ltrbxd.com/resized/sm/upload/mc/ax/sj/sx/the-founder-1200-1200-675-675-crop-000000.jpg?v=96051d17ef,Success
tt0368891,National Treasure,National Treasure/National Treasure 1/Sonomo/Nacionalno blago/Honba za pokladom Templárov/El tesoro perdido 1/Sŭkrovishteto/Sta íchni tou chaménou thisavroú/Sokrovishche natsii/Benjamin Gates (1) et le trésor des templiers/La búsqueda (National Treasure)/La búsqueda/Skarb Narodów/驚天奪寶/Trésor National/Böyük Xəzinə/Das Vermächtnis der Tempelritter/National Treasure: Kansallisaarre/Il mistero dei templari/Benjamin Gates et le Trésor des Templiers/Lovci pokladů/A Nemzet aranya/Büyük Hazine/国家宝藏/Сокровище нации/O Tesouro/Στα Ίχνη Του Χαμένου Θησαυρού/אוצר לאומי/ナショナル・トレジャー/Comoara națională/Съкровището/내셔널 트레져/A Lenda do Tesouro Perdido/Zaklad pozabljenih/Скарб нації/Lovci pokladov/國家寶藏/Национално благо/ปฏิบัติการเดือด ล่าขุมทรัพย์สุดขอบโลก/Kodas: Lobiai/La leyenda del tesoro perdido/Rahvuslik aare/Nacionālie dārgumi/Kho Báu Quốc Gia/ეროვნული საგანძური/الكنز الوطني/گنجینه ملی,2004,Thriller/Mystery/Adventure/Action,Jon Turteltaub,Nicolas Cage/Diane Kruger/Justin Bartha/Sean Bean/Jon Voight/Harvey Keitel/Christopher Plummer/David Dayan Fisher/Stewart Finlay-McLennan/Oleg Taktarov/Stephen A. Pope/Annie Parisse/Mark Pellegrino/Armando Riesco/Erik King/Don McManus/Ron Canada/Hunter Gomez/Deborah Yates/Arabella Field/Sharon Wilkins/Alexandra Balahoutis/Dior Raye/Yves Beneche/Jason Earles/Terrence Currier/Rod McLachlan/Elizabeth Greenberg/Jody Halse/Liam Noble/Joshua Bitton/Michael Russo/Fern D. Baguidy Jr./Thomas Q. Morris/Antony Alda/John Travis/Adriana Alveario/Frank Anello,"Modern treasure hunters, led by archaeologist Ben Gates, search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin during the Revolutionary War. The chest’s whereabouts may lie in secret clues embedded in the Constitution and the Declaration of Independence, and Gates is in a race to find the gold before his enemies do.",131,3.3,5,353278,https://letterboxd.com/film/national-treasure/,https://a.ltrbxd.com/resized/film-poster/5/0/5/6/1/50561-national-treasure-0-230-0-345-crop.jpg?v=e2b1828dd0,https://a.ltrbxd.com/resized/sm/upload/xs/f9/o0/ox/national-treasure-1200-1200-675-675-crop-000000.jpg?v=b39162857f,Success
tt0103772,Basic Instinct,Basic Instinct/Prvinski nagon/Sirove strasti/Basic Instinct – vaiston varassa/Pamatinstinkts/本能/Elemi ösztön/Основной инстинкт/Instinto básico/Temel İçgüdü/Instinto Fatal/Nagi instynkt/Basic Instinct - iskallt begär/Základní instinkt/Ниске страсти/Βασικό Ένστικτο/אינסטינקט בסיסי/Основний інстинкт/Instinct primar/Iskoldt begær/원초적 본능/Instinto Selvagem/Първичен инстинкт/Basic Instinct - vaiston varassa/Bajos Instintos/Základný inštinkt/Esminis instinktas/第六感追緝令/氷の微笑/Ógnareðli/غریزه اصلی/Bản Năng Gốc/ძირითადი ინსტინქტი/Instint bàsic/เจ็บธรรมดา ที่ไม่ธรรมดา/खतरनाक चाहत,1992,Thriller/Mystery,Paul Verhoeven,Michael Douglas/Sharon Stone/George Dzundza/Jeanne Tripplehorn/Denis Arndt/Leilani Sarelle/Bruce A. Young/Chelcie Ross/Dorothy Malone/Wayne Knight/Daniel von Bargen/Stephen Tobolowsky/Benjamin Mouton/Jack McGee/Bill Cable/Stephen Rowe/Mitch Pileggi/Mary Pat Gleason/Freda Foh Shen/William Duff-Griffin/James Rebhorn/David Wells/Bradford English/Mary Ann Rodgers/Adilah Barnes/Irene Olga López/Juanita Jennings/Craig C. Lewis/Michael David Lally/Peter Appel/Michael Halton/Keith McDaniel/Eric Poppick/Ron Cacas/Kayla Blake/Ken Liebenson/Lindy Rasmusson/Byron Berline/Eddie Dunbar/Tom McKibbin/Julie Bond/Anne Lockhart/Patricia Anne Isgate-Hayward/Pui Fan Lee/Andy Rolfes/Bob Sallese/Theodore Carl Soderberg/Damon Stout,"Catherine, a novelist with an insatiable sexual appetite, becomes a prime suspect when her boyfriend is brutally murdered – a crime she had described in her latest story.",128,3.6,5,251954,https://letterboxd.com/film/basic-instinct/,https://a.ltrbxd.com/resized/sm/upload/8l/jd/rr/y2/vGBtnm9clhAjLp3D3dky7zFTQBA-0-230-0-345-crop.jpg?v=bd854b595a,https://a.ltrbxd.com/resized/sm/upload/41/5o/nh/nc/basic-instinct-1200-1200-675-675-crop-000000.jpg?v=45209645e4,Success
tt22898462,The Conjuring: Last Rites,The Conjuring: Last Rites/The Conjuring 4/الشعوذة: الطقوس الأخيرة/الشعوذة 4/الشعوذة ٤/詭屋驚凶實錄4：最後的儀式/เดอะ คอนเจอริ่ง คนเรียกผี พิธีกรรมครั้งสุดท้าย/THE CONJURING: NGHI LỄ CUỐI CÙNG/컨저링 4/Prizivanje: Poslednji Obredi/The Conjuring: L'Heure du Jugement/Заклятие 4: Последний обряд/Призивање: Последњи Обреди/Korku Seansı 4: Son Ayin/Shiryoukan Saigo no Gishiki/Invocação do Mal 4/Ám Ảnh Kinh Hoàng: Nghi Lễ Cuối Cùng/Expediente Warren: El último rito/Conjuring 4: Das letzte Kapitel/컨저링: 마지막 의식/Conjuring : L'Heure du jugement/La Conjuration : Les Derniers Rites/El Conjuro 4: Últimos ritos/წყევლა: უკანასკნელი რიტუალი/Invocação do Mal 4: O Último Ritual/Trăind printre demoni: Ultima spovedanie/V zajatí démonov 4: Posledné pomazanie/Korku Seansı: Son Ayin/V zajetí démonů 4: Poslední rituály/Закляття 4: Останній обряд/Заклинанието 4: Последно причастие/The Conjuring - Il rito finale/احضار : آخرین تسخیر/Prizivanja 4: Posljednji obredi/คนเรียกผี พิธีกรรมครั้งสุดท้าย/द कोन्जूरिंग: लास्ट राइट्स/死霊館 最後の儀式/Заклятие 4: Последние обряды/詭屋驚兇實錄 4：最後的儀式/לזמן את הרוע 4: הפרק האחרון/Obecność 4: Ostatnie namaszczenie/Démonok között: Utolsó rítusok/The Conjuring 4: Extrema-Unção/Kirottu 4: Viimeiset riitit/招魂4：终章/Išvarymas 4: Paskutinės apeigos/Priklicano zlo 4: Poslednji obredi/Το Κάλεσμα 4: Τελευταία Τελετουργία/厲陰宅：最終聖事/Призивање зла: Последњи обреди/Cadu 4: Son Ayin/The Conjuring: De sidste ritualer/Kurja kutsumine 4. Viimased riitused,2025,Horror,Michael Chaves,Vera Farmiga/Patrick Wilson/Mia Tomlinson/Ben Hardy/Rebecca Calder/Tilly Walker/Elliot Cowan/Shannon Kook/Steve Coulter/Kíla Lord Cassidy/Beau Gadsdon/Molly Cartwright/Leigh Jones/John Brotherton/Peter Wight/Kate Fahy/Orion Smith/Madison Lawlor/Guy Oliver-Watts/Tomas Bennett/Ingrid Bisu/Michael Clear/Natalia Safran/Lili Taylor/Mackenzie Foy/Frances O'Connor/Madison Wolfe/Julian Hilliard/James Wan/Tony Spera/Judy Warren/Ed Warren/Lorraine Warren,Paranormal investigators Ed and Lorraine Warren take on one last terrifying case involving mysterious entities they must confront.,135,3.0,5,279253,https://letterboxd.com/film/the-conjuring-last-rites/,https://a.ltrbxd.com/resized/film-poster/9/3/6/0/6/5/936065-the-conjuring-last-rites-0-230-0-345-crop.jpg?v=597eedcd06,https://a.ltrbxd.com/resized/alternative-backdrop/9/3/6/0/6/5/tmdb/nEHQOeDgqbBob05fEZba9gSe9FK-1200-1200-675-675-crop-000000.jpg?v=c150d5c5ab,Success
tt0120201,Starship Troopers,Starship Troopers,1997,Adventure/Thriller/Action/Science Fiction,Paul Verhoeven,Casper Van Dien/Dina Meyer/Denise Richards/Jake Busey/Neil Patrick Harris/Clancy Brown/Michael Ironside/Patrick Muldoon/Seth Gilliam/Rue McClanahan/Blake Lindsley/Steven Ford/Ungela Brockman/Bruce Gray/Denise Dowse/Amy Smart/Tami-Adrian George/Julianna McCarthy/Dale Dye/Dean Norris/Marshall Bell/Eric Bruskotter/Matt Levin/Anthony Ruivivar/Brenda Strong/Christopher Curry/Lenore Kasdorf/Teo/Curnal Achilles Aulisio/Greg Travis/John Cunningham/Timothy McNeil/Robert David Hall/Brad Kane/Timothy Omundson/Patrick Bishop/Hunter Bodine/Travis Lowen/Patrick Wolff/Mara Duronslet/Tyrone Tann/Matt Entriken/Eric DaRe/Ronald L. Botchan/Walter Adrian/Stephanie Erb/Alexi Lakatos/Nathaniel Marshall/Austin Sanderford/Rhiannon Vigil/Mylin Brooks/Julie Pinson/Armand Darrius/Kai Lennox/Brooke Morales/Mike Stokey/Mary Ann Schmidt/Aaron Stielstra/Edward Neumeier/Michael Papajohn/Michael A. Valenzano/Mo Faisal/R. Lee Ermey/Matt Duggan/Whitney Hall/Betty Hankins/Kaius Harrison/Bruce Holman/Michael Gerald/Jon Davison/Dawn E. Anderson/Tony Nichols/Dan Olivo/Zoë Poledouris/Ashley Prendergast/Ray Quiroga/David Rey/Dennis Collins/Farnaz Samiinia/Joleen Sanders/Julia Self/Claude Stuart/Parry Shen/Cari Vega/Jim Temple/Justin Ward/Sam P. Whitehead/Melissa J. Ward/Johnny Mansbach/David Beckett,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico’s military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as “the Bugs.”",129,3.8,5,287785,https://letterboxd.com/film/starship-troopers/,https://a.ltrbxd.com/resized/film-poster/5/1/5/5/5/51555-starship-troopers-0-230-0-345-crop.jpg?v=dd7022caf2,https://a.ltrbxd.com/resized/sm/upload/eo/78/dk/kr/starship-troopers-2-1200-1200-675-675-crop-000000.jpg?v=291392791e,Success
tt0765429,American Gangster,American Gangster/Gánster Americano/گانگستر آمریکایی/Ameriški gangster/Amerikan · gyangusuta/Gangestere Amrikayi/犯罪帝國/Amerikai gengszter/Gangster Americano/Amerikan Gangsteri/Гангстер/Amerykański gangster/Americký gangster/אמריקן גנגסטר/美国黑帮/Амерички гангстер/Gangster american/O Gângster/رجل عصابات أمريكي/Gangster américain/美國黑幫/아메리칸 갱스터/Американски гангстер/アメリカン・ギャングスター/Gángster Americano/Amerikos gangsteris/Američki gangster/Giang Hồ Mỹ/โคตรคน ตัดคมมาเฟีย/अमेरिकी गैंगस्टर/American gangster/ამერიკელი განგსტერი,2007,Crime/Drama,Ridley Scott,Denzel Washington/Russell Crowe/Josh Brolin/Chiwetel Ejiofor/Cuba Gooding Jr./Lymari Nadal/Ted Levine/Armand Assante/John Ortiz/John Hawkes/RZA/Yul Vazquez/Ruby Dee/Idris Elba/Carla Gugino/Joe Morton/Common/Ritchie Coster/Jon Polito/Kevin Corrigan/Roger Guenveur Smith/Malcolm Goodwin/Ric Young/Roger Bart/T.I./KaDee Strickland/Ruben Santiago-Hudson/Norman Reedus/Kathleen Garrett/Albert Jones/J. Kyle Manzay/Melissia Hill/Skyler Fortgang/Bari K. Willerford/Warner Miller/Quisha Saunders/Robert Funaro/Tom O'Rourke/Robert C. Kirk/Tom Stearns/Jon DeVries/Jim R. Coleman/Lee Shepherd/Gavin Grazer/Linda Powell/Roxanne Amandez/Pierra Francesca/Eddie Rouse/Maryann Urbano/Cedric Sanders/Jason Veasey/Roosevelt Davis/Eric Silver/Saycon Sengbloh/Conor Romero/Daniel Hilt/Daniel Farcher/David Spearman/Maurice Ballard/Paul Doherty/William C. Tate/George Lee Miles/Jason Furlani/Chris McKinney/David Wayne Britton/Tommy Guiffre/Laurence Lowry/Dan Moran/Marjorie Johnson/Larry Mitchell/Chuck Cooper/Kevin Geer/Chance Kelly/Hamilton Clancy/Sam Freed/Joey Klein/Scott Dillin/Anthony Hamilton/Sarah Hudnut/Jeff Greene/Tyson Hall/Kirt Harding/Bryant Pearson/Al Santos/William Hudson/Christopher A. Sawyer/Dylan Gallagher/Jehan-Pierre 'The Preacher' Vassau/Dawn A. Douglas/Robbie Neigeborn/Clinton Lowe/Wilhelm Lewis/James Hunter/Neville White/Lonnie Gaetano/Jeff Mantel/Serena Joan Springle/Ron Piretti/Nino Del Buono/Panama Redd/Arthur M. Mercante/Fab 5 Freddy/Jonah Denizard/Steve McAuliff/Bill Richards/Fatima Robinson/Celestine Rae/Monique Lea-Gall/Shannon MacMillan/Latonya Tolbert/Cicily Daniels/Sandra Park/Yuri Kamino-Fennell/Clarence Williams III/Brian Albanese/Brian Keith Allen/Ephraim Benton/Myo Campbell/John Cenatiempo/J.W. Cortes/Cris D'Annunzio/Ernest Dancy/Michael Den Dekker/Mark DiConzo/Kevin van Doorslaer/Monique Dupree/Joseph Ferrante/Eddie Goines/Kelvin Hale/Gabriel Hansen/Jermel Howard/Hristo Hristov/Atif Lanier/Tina Lorraine/Artie Pasquale/Nick Poltoranin/Kevin Pinassi/Louis Rosario/Paula Rittie/Billy Smith/Aija Terauda/Tammy Vaughn/Philippe Vonlanthen/Brad Lee Wind/Ray Wineteer/Frances Mignano/Joe James,"Loosely based on the criminal career of Frank Lucas, a gangster from La Grange, North Carolina, who smuggled heroin into the United States on American service planes returning from the Vietnam War, before being detained by a task force led by Newark Detective Richie Roberts.",157,3.9,5,281239,https://letterboxd.com/film/american-gangster/,https://a.ltrbxd.com/resized/film-poster/4/9/0/1/9/49019-american-gangster-0-230-0-345-crop.jpg?v=a49b2d92f6,https://a.ltrbxd.com/resized/sm/upload/5m/9w/dk/92/american-gangster-1200-1200-675-675-crop-000000.jpg?v=b29e23cb8e,Success
tt0460829,Inland Empire,Inland Empire/Inland Empire – Eine Frau in Schwierigkeiten/L’impero della mente/Inland Empire – L’impero della mente/Внутренняя империя/內陸帝國/INLAND EMPIRE/The Green Room in Lodz/인랜드 엠파이어/Império dos Sonhos/Inland Empire - L'impero della mente/内陆帝国/אינלנד אמפייר/Инланд Емпайър/インランド・エンパイア/Внутрішня імперія/შინაგანი იმპერია/Siseimpeerum,2006,Mystery/Fantasy/Drama/Thriller/Horror,David Lynch,Laura Dern/Jeremy Irons/Justin Theroux/Harry Dean Stanton/Karolina Gruszka/Peter J. Lucas/Krzysztof Majchrzak/Jan Hencz/Grace Zabriskie/William H. Macy/Ian Abercrombie/Amanda Foreman/Cameron Daddo/Neil Dickson/Diane Ladd/Stanislaw Kazimierz Cybulski/Henryka Cybulski/Julia Ormond/Jordan Ladd/Terryn Westbrook/Kristen Kerr/Jamie Eifert/Michelle Renea/Mary Steenburgen/Masuimi Max/Robert Charles Hunter/Nastassja Kinski/Laura Harring/Scott Coffey/Naomi Watts/Emily Stofle/Jerry Stahl/John T. Churchill/Phil DeSanti/Chamonix Bosch/Bellina Logan/Sara Glaser/Edward St. George/Jeremy Alter/Melissa Lowndes/Marsha Lewis/Austin Jack Lynch/Jason Weinberg/Heidi Bivens/Scott Andrew Ressler/Kat Turner/Stanley Kamel/Marek Żydowicz/Leon Niemczyk/Tracy Ashton/Dominique Vandenberg/Nick 13/Keith Kjarval/Kris Kane/David Lynch/Wendy Rhodes/Helena Chase/Nae Yuuki/Terry Crews/Karen Baird/Randy Johnson/Duncan K. Fraser/Ewa Jerzykowski/Adam Zdunek/Erik Crary/Khai Dattoli/Michal Korolko/Kazimierz Suwala/Alfredo Ponce/Bryson Lang/Janusz Hetman/Michal Stopowski/Dominiya Grudzka/Pawel Kubisiak/Dominika Biernat/Marcin Brzozowski/Scout Alter/Alexi Yulish/Lou Buchignani/Marek Szmigiel/Józef Zbiróg/Marian Stanisławski/Charlene Harding/Suzete Belouin/Lisa Eaton/Gail Greaves/Joey Altruda/Jay P. Work/William K. McNeil/Carolina Cerisola/Leah Morelli/Michelle Clark/Brandon Reinhardt/Penny Hintz/Monique Cash/Latrina Bolger/Fulani Bahati/Ashley Calloway/Erynn Dickerson/Jovonie Leonard/Jennifer Locke,An actress’s perception of reality becomes increasingly distorted as she finds herself falling for her co-star in a remake of an unfinished Polish production that was supposedly cursed.,180,3.9,5,148477,https://letterboxd.com/film/inland-empire/,https://a.ltrbxd.com/resized/film-poster/5/0/8/2/2/50822-inland-empire-0-230-0-345-crop.jpg?v=b4bd226d73,https://a.ltrbxd.com/resized/sm/upload/ym/uu/vo/23/inland-empire-1200-1200-675-675-crop-000000.jpg?v=110ca7d11b,Success
tt0111495,Trois couleurs : Rouge,Three Colours: Red/Three Colors: Red/红色情深/Rouge/Red/세가지 색: 레드/Три боје: Црвено/Drei Farben: Rot/Tre colori - Film rosso/蓝白红三部曲之红/Üç Renk: Kırmızı/Kolme väriä: Punainen/Tři barvy: Červená/Tres colores: Rojo/Три цвета: Красный/Três Cores: Vermelho/Den röda filmen/Trzy kolory: Czerwony/Három szín: Piros/Τρία χρώματα: Η κόκκινη ταινία/שלושת הצבעים: אדום/Три кольори: Червоний/A Fraternidade é Vermelha/세 가지 색: 레드/Три цвята: Червено/Rød/Trei culori: Roșu/トリコロール／赤の愛/Þrír litir: Rauður/紅色情深/سه رنگ : قرمز/Trys spalvos: Raudona/სამი ფერი: წითელი/藍白紅三部曲之紅/Tres colors: Vermell/Trīs krāsas: sarkanā/Ba Sắc Màu: Đỏ/Kolm värvi. Punane,1994,Mystery/Drama/Romance,Krzysztof Kieślowski,Irène Jacob/Jean-Louis Trintignant/Frédérique Feder/Jean-Pierre Lorit/Samuel Le Bihan/Marion Stalens/Teco Celio/Bernard Escalon/Jean Schlegel/Elżbieta Jasińska/Paul Vermeulen/Jean-Marie Daunas/Roland Carey/Brigitte Raul/Leo Ramseyer/Nader Farman/Cécile Tanner/Anne Theurillat/Neige Dolsky/Jessica Korinek/Marc Autheman/Juliette Binoche/Julie Delpy/Benoît Régent/Zbigniew Zamachowski,"Part-time model Valentine unexpectedly befriends a retired judge after she runs over his dog. At first, the grumpy man shows no concern about the dog, and Valentine decides to keep it. But the two form a bond when she returns to his house and catches him listening to his neighbors’ phone calls.",100,4.3,5,162474,https://letterboxd.com/film/three-colours-red/,https://a.ltrbxd.com/resized/film-poster/5/1/9/4/0/51940-three-colors-red-0-230-0-345-crop.jpg?v=6347a21b2c,https://a.ltrbxd.com/resized/sm/upload/5l/fs/4y/sp/red-1200-1200-675-675-crop-000000.jpg?v=35996ace23,Success
tt1714915,Only Lovers Left Alive,Only Lovers Left Alive/Isgyvena tik mylintys/Les derniers amants/Mono oi erastes menoun zontanoi/永生情人/Rak ha'ohavim sordim/Sólo los amantes sobreviven/Amantes Eternos/Само любовниците остават живи/唯爱永生/Samo ljubavnici preživljavaju/Prezijí jen milenci/Armastajate igavene elu/Halhatatlan szeretők/Solo gli amanti sopravvivono/オンリー・ラヴァーズ・レフト・アライヴ/Izdzīvo tikai mīlētāji/Tylko kochankowie przeżyją/Só os Amantes Sobrevivem/Îndrăgostiţii mor ultimii/Выживут только любовники/Samo ljubavnici opstaju/Prežijú len milenci/Večna ljubimca/噬血戀人/Sadece Aşıklar Hayatta Kalır/Виживуть лише коханці/Přežijí jen milenci/Μόνο Οι Εραστές Μένουν Ζωντανοί/רק האוהבים שורדים/Виживуть тільки коханці/오직 사랑하는 이들만이 살아남는다/Îndrăgostiții mor ultimii/Sólo Los Amantes Sobreviven/Chỉ Những Kẻ Yêu Nhau Mới Bất Tử/Només els amants sobreviuen,2013,Drama/Romance,Jim Jarmusch,Tilda Swinton/Tom Hiddleston/Anton Yelchin/Mia Wasikowska/Jeffrey Wright/Slimane Dazi/John Hurt/Carter Logan/Aurélie Thépaut/Ali Amine/Dave W./Ego Sensation/Nick Name/Fouad El Achaari/Hawchi Mustapha/Abdelkader Dourkan/Mohamed Chairi Felah/Bilal Chair Felah/Omar Raissouli/Yasmine Hamdan/Marc Codsi/Noureddine Touati/Hanane El Karni/Hamza Kadri/Marié Tanaka Kretschmer/Cody Stauber,"A depressed musician reunites with his lover. However, their romance, already played over several centuries, is disrupted by the arrival of her uncontrollable younger sister.",123,3.8,5,202143,https://letterboxd.com/film/only-lovers-left-alive/,https://a.ltrbxd.com/resized/film-poster/1/1/4/5/6/3/114563-only-lovers-left-alive-0-230-0-345-crop.jpg?v=d6151d5d18,https://a.ltrbxd.com/resized/sm/upload/qq/ui/gg/9j/only-lovers-left-alive-1200-1200-675-675-crop-000000.jpg?v=9c1b095561,Success
