imdb_id,original_title,alternative_titles,release_year,genres,directors,actors,summary,length,rating,rating_max,rating_num,detail_url,poster_url,backdrop_url,status
,,,,,,,,,,,,https://letterboxd.com/film/thor-ragnarok/,,,"Error: Unknown - Message: timeout: Timed out receiving message from renderer: 59.258
  (Session info: chrome=140.0.7339.128)
Stacktrace:
	GetHandleVerifier [0x0x48d2a3"
tt8579674,1917,1917/일구일칠/一九一七/1917：逆战救兵/One Nine One Seven/Taistelulähetit - 1917/1917 命をかけた伝令/1917：逆戰救兵/1917: Speranță și moarte/Thế Chiến 1917/۱۹۱۷,2019,War/History/Thriller,Sam Mendes,George MacKay/Dean-Charles Chapman/Mark Strong/Andrew Scott/Richard Madden/Claire Duburcq/Colin Firth/Benedict Cumberbatch/Daniel Mays/Adrian Scarborough/Chris Walley/Nabhaan Rizwan/Jamie Parker/Tommy French/Paul Tinto/Billy Postlethwaite/Richard McCabe/Justin Edwards/Pip Carter/Andy Apollo/Josef Davies/Gabriel Akuwudike/Spike Leighton/Robert Maaser/Gerran Howell/Adam Hugill/Benjamin Adams/Anson Boon/Kenny Fullwood/Ryan Nolan/Elliot Baxter/Kye Mckee/Ivy-I Macnamara/Merlin Leonhardt/Taddeo Kufus/Jos Slovick/Luke Hornsby/Jack Shalloo/Elliot Edusah/Jacob James Beswick/Michael Jibson/Ian Wilson/Bradley Connor/John Hollingworth/Michael smith/Jonny Lavelle/Michael Rouse/Richard Dempsey/Phil Cheadle/Jonah Russell/Daniel Attwell/Joe Anders/Bogdan Kumšackij/Oliver Simms,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",119,4.1,5,1627682,https://letterboxd.com/film/1917/,https://a.ltrbxd.com/resized/film-poster/4/6/0/1/5/5/460155-1917-0-230-0-345-crop.jpg?v=9eb1d95df5,https://a.ltrbxd.com/resized/sm/upload/zc/ui/yj/1h/1917-1200-1200-675-675-crop-000000.jpg?v=24c56f8c71,Success
tt0330373,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire/Harry Potter dhe Kupa e Zjarrit/ハリー・ポッターと炎のゴブレット/ハリーポッターと炎のゴブレット/Harijs Poters un Uguns biķeris/הרי פותר וגביע האש/Harry Potter ja tulepeeker/哈利·波特与火焰杯/แฮร์รี่ พอตเตอร์กับถ้วยอัคนี/해리포터와 불의 잔/هاري بوتر وكأس النار/Harry Potter (4) et la Coupe de feu/Harry Potter IV: Harry Potter and the Goblet of Fire/Harry Potter und der Feuerkelch/Հարրի Փոթերը և Կրակի գավաթը/해리 포터 4/Harry Potter 4/Harry Potter e il calice di fuoco/Harry Potter e o Cálice de Fogo/Harry Potter en de Vuurbeker/Harry Potter és a Tűz serlege/Harry Potter a Ohnivá čaša/Гарри Поттер и Кубок огня/Harry Potter et la Coupe de feu/Harry Potter och den flammande bägaren/Harry Potter ve Ateş Kadehi/Harry Potter y el cáliz de fuego/Harry Potter a Ohnivý pohár/Harry Potter ja liekehtivä pikari/Ο Χάρι Πότερ και το Κύπελλο της Φωτιάς/Harry Potter og flammernes pokal/Harry Potter i Czara Ognia/แฮร์รี่ พอตเตอร์ กับ ถ้วยอัคนี/הארי פוטר וגביע האש/Harry Potter i el calze de foc/Хари Потер и ватрени пехар/Harry Potter og ildbegeret/해리 포터와 불의 잔/Harry Potter și Pocalul de Foc/Гаррі Поттер і келих вогню/Harry Potter et la coupe de feu/Хари Потър и Огненият бокал/哈利波特：火盃的考驗/Harry Potter và Chiếc Cốc Lửa/هری پاتر و جام آتش/Haris Poteris ir Ugnies taurė/Harry Potter e o Cáliz de fogo/Harry Potter og eldbikarinn/Harry Potter in ognjeni kelih/ჰარი პოტერი და ცეცხლოვანი თასი/Harry Potter eta Suaren Kopa/Harry Potter i plameni pehar/هاري بوتر و كأس النار/हैरी पौटर और आग का प्याला,2005,Adventure/Fantasy,Mike Newell,Daniel Radcliffe/Rupert Grint/Emma Watson/Brendan Gleeson/Michael Gambon/Robert Pattinson/Ralph Fiennes/Robbie Coltrane/Alan Rickman/David Tennant/Predrag Bjelac/Clémence Poésy/Stanislav Yanevski/Frances de la Tour/Roger Lloyd Pack/Miranda Richardson/Gary Oldman/Jason Isaacs/Maggie Smith/Timothy Spall/David Bradley/Warwick Davis/Tom Felton/Robert Hardy/Shirley Henderson/Mark Williams/Eric Sykes/James Phelps/Oliver Phelps/Bonnie Wright/Jeff Rawle/Philip Rham/Olivia Higginbottom/Ashley Artus/Alex Palmer/Shashi Rami/Richard Rosson/Sheila Allen/Su Elliot/Anne Lacy/Flip Webster/David Sterne/Christopher Whittingham/Liam McKenna/Campbell Graham/Margery Mason/Katie Leung/Matthew Lewis/William Melling/Devon Murray/Afshan Azad/Shefali Chowdhury/Angelica Mandy/Tolga Safer/Alfred Enoch/Louis Doyle/Jamie Waylett/Josh Herdman/Charlotte Skeoch/Robert Wilfort/Tiana Benjamin/Henry Lloyd-Hughes/Jarvis Cocker/Jonny Greenwood/Philip Selway/Steve Mackey/Jason Buckle/Steven Claydon/Alan Watts/Adrian Rawlins/Geraldine Somerville/Sophie Lamont/Hazel Keech/Kevin Hudson,"When Harry Potter’s name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",157,3.9,5,1835070,https://letterboxd.com/film/harry-potter-and-the-goblet-of-fire/,https://a.ltrbxd.com/resized/film-poster/5/1/4/5/0/51450-harry-potter-and-the-goblet-of-fire-0-230-0-345-crop.jpg?v=6b5c9896c9,https://a.ltrbxd.com/resized/sm/upload/tq/zt/18/vz/harry-potter-goblet-fire-50-1200-1200-675-675-crop-000000.jpg?v=4e416202ca,Success
tt0371746,Iron Man,Iron Man/Iron Man: el hombre de hierro/Hombre De Hierro/아이언 맨/마블 아이언맨/Железный человeк/Marvel Studios' Iron Man/Iron Man: Người Sắt/アイアンマン/アイアンマン：2008/Iron Man 1/钢铁侠/သံမဏိလူသား/Temir Odam/Железный человек/Homem de Ferro/Người Sắt/Vasember/Железният човек/איירון מן/ไอรอน แมน มหาประลัยคนเกราะเหล็ก/Залізна людина/아이언맨/مرد آهنی/Omul de Fier/Iron man - El hombre de hierro/鋼鐵人/Ајронмен/რკინის კაცი/Dzelzs vīrs/Geležinis žmogus/鐵甲奇俠/الرجل الحديدي/लौह पुरुष/Raudmees,2008,Adventure/Science Fiction/Action,Jon Favreau,Robert Downey Jr./Terrence Howard/Jeff Bridges/Gwyneth Paltrow/Leslie Bibb/Shaun Toub/Faran Tahir/Clark Gregg/Bill Smitrovich/Sayed Badreya/Paul Bettany/Jon Favreau/Peter Billingsley/Tim Guinee/Will Lyman/Tom Morello/Marco Khan/Daston Kalili/Ido Mor/Kevin Foster/Garret Noël/Eileen Weisinger/Ahmed Ahmed/Fahim Fazli/Gerard Sanders/Tim Rigby/Russell Richardson/Nazanin Boniadi/Thomas Craig Plumer/Robert Berkman/Stacy Stas Hurst/Lauren Scyphers/Frank Nyi/Marvin Jordan/Jim Cramer/Donna Evans/Reid Harper/Summer Kylie Remington/Ava Rose Williams/Vladimir Kubr/Callie Croughwell/Javan Tahir/Sahar Bibiyan/Patrick O'Connell/Adam Harrington/Meera Simhan/Ben Newmark/Ricki Lander/Jeannine Kaspar/Sarah Cahill/Stan Lee/Justin Rex/Zorianna Kit/Lana Kinnear/Nicole Lindeblad/Masha Lund/Gabrielle Tuite/Tim Griffin/Joshua Harto/Micah A. Hauptman/James Bethea/Mike Cochrane/Flavia Manes Rossi/Samuel L. Jackson/Kristin J. Hooper,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",126,3.7,5,1891122,https://letterboxd.com/film/iron-man-2008/,https://a.ltrbxd.com/resized/film-poster/5/0/8/2/5/50825-iron-man-0-230-0-345-crop.jpg?v=f03c15122c,https://a.ltrbxd.com/resized/sm/upload/x5/3a/wr/w8/iron-man-1200-1200-675-675-crop-000000.jpg?v=00c10943b3,Success
tt0335266,Lost in Translation,Lost in Translation/愛情，不用翻譯/Lost in Translation - Zwischen den Welten/Targmanshi dakargulni/사랑도 통역이 되나요/Lost in Translation - O Amor é um Lugar Estranho/Perdidos en Tokio/Encontros e Desencontros/Изгубени в превода/Traduction infidèle/迷失东京/Izgubljeni u prijevodu/Ztraceno v překladu/Tõlkes kaduma läinud/Hamenoi sti metafrasi/Χαμένοι στη μετάφραση/迷失東京/Elveszett jelentés/Avoodim B'Tokyo/Lost in Translation - L'amore tradotto/ロスト・イン・トランスレーション/Pazudis tulkojumā/Pasiklydę vertime/Między słowami/Rataciti printre cuvinte/Трудности перевода/Изгубљени у преводу/Stratené v preklade/Izgubljeno s prevodom/사랑도 통역이 되나요?/Long/Ngao/Rak/Bir Konuşabilse/Труднощі перекладу/Tarjima mashaqqatlari/Lạc Lối Ở Tokyo/O Amor é um Lugar Estranho/Między Słowami/Χαμένοι στη Μετάφραση/אבודים בטוקיו/Rătăciți printre cuvinte/愛情不用翻譯/თარგმანში დაკარგული/ضائع في الترجمة/หลง / เหงา / รัก,2003,Comedy/Romance/Drama,Sofia Coppola,Bill Murray/Scarlett Johansson/Giovanni Ribisi/Anna Faris/Akiko Takeshita/Kazuyoshi Minamimagoe/Kazuko Shibata/Take/Ryuichiro Baba/Akira Yamaguchi/Catherine Lambert/François du Bois/Tim Leffman/Gregory Pekar/Richard Allen/Diamond Yukai/Jun Maki/Nao Asuka/Tetsuro Nakagawa/Kanako Nakazato/Fumihiro Hayashi/Hiroko Kawasaki/Daikon/Asuka Shimuzu/Ikuko Takahashi/Koichi Tanaka/Hugo Codaro/Akiko Monou/Akimitsu Naruyama/Hiroshi Kawashima/Hiromix/Nobuhiko Kitamura/Nao Kitman/Akira/Kunichi Nomura/Yasuhiko Hattori/Shigekazu Aida/Kazuo Yamada/Akira Motomura/Osamu Shigematu/Takashi Fujii/Kei Takyo/Ryo Kondo/Yumi Ikeda/Yumika Saki/Yuji Okabe/Dietrich Bollmann/Georg O.P. Eschert/Mark Willms/Lisle Wilkerson/Nancy Steiner,"Two lost souls visiting Tokyo – the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial – find an odd solace and pensive freedom to be real in each other’s company, away from their lives in America.",102,3.8,5,1207745,https://letterboxd.com/film/lost-in-translation/,https://a.ltrbxd.com/resized/sm/upload/th/b5/6c/gl/5T8VvuFTdaawKLJk34i69Utaw7o-0-230-0-345-crop.jpg?v=ce6ae8e1b4,https://a.ltrbxd.com/resized/sm/upload/8e/sp/aj/wo/lost-in-translation-1200-1200-675-675-crop-000000.jpg?v=ca0380733b,Success
tt4975722,Moonlight,Moonlight/月亮喜欢蓝/Місячне світло/Luz de luna/Σεληνόφως/Holdfény/Menesiena/Lumina lunii/Mesečina/Лунный свет/Ay Işığı/Мiсячне сяйво/Anh Trang/Luz de Luna/문라이트/მთვარის შუქი/ムーンライト：2016/Moonlight: Sob a Luz do Luar/Місячне сяйво/Лунна светлина/אור ירח/Месечина/月光下的藍色男孩/月光男孩/În lumina Lunii/Mėnesiena/Ánh Trăng/Měsíční svit/Mēnessgaisma/ムーンライト/月亮喜歡藍/Moonlight : L'histoire d'une vie/ضوء القمر/มูนไลท์/Kuuvalgus,2016,Drama,Barry Jenkins,Trevante Rhodes/André Holland/Janelle Monáe/Ashton Sanders/Jharrel Jerome/Alex R. Hibbert/Jaden Piner/Naomie Harris/Mahershala Ali/Shariff Earp/Duan Sanderson/Herman 'Caheei McGloun/Kamal Ani-Bellow/Keomi Givens/Eddie Blanchard/Rudi Goblen/Edson Jean/Patrick Decile/Herveline Moncion/Fransley Hyppolite/Jesus Mitchell/Larry Anderson/Tanisha Cidel/Stephon Bron/Don Seward/Justin Ebenhack,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",111,4.2,5,1228183,https://letterboxd.com/film/moonlight-2016/,https://a.ltrbxd.com/resized/sm/upload/90/gn/c7/9k/qAwFbszz0kRyTuXmMeKQZCX3Q2O-0-230-0-345-crop.jpg?v=192bde15c6,https://a.ltrbxd.com/resized/sm/upload/6x/tq/pl/q7/moonlight-2016-1200-1200-675-675-crop-000000.jpg?v=787301ae3d,Success
tt0114709,Toy Story,Toy Story/Toy Story - leksaksliv/Tzatzooa Shel Sippur/Zaislu istorija/Priča o igračkama/Svet igrac/Toy story - Boj hraciek/Cau Chuyen Do Choi/Toy story: Príbeh hracek/Oyuncaq Hekayəsi/玩具總動員/Leikfangasaga/Гісторыя цацак/Toy Story - Il mondo dei giocattoli/История Игрушек/Toy Story - Játékháború/Oyuncak Hikayesi/玩具总动员/Toy Story - Os Rivais/Toy Story: Příběh hraček/Η Ιστορία των Παιχνιδιών/צעצוע של סיפור 1/Toy Story - leluelämää/ทอย สตอรี่/トイ・ストーリー/Povestea Jucăriilor/토이 스토리/Історія іграшок/Играта на играчките/Histoire de Jouets/Toy Story: Um Mundo de Aventuras/Toy Story: Príbeh hračiek/Priča o Igračkama/داستان اسباب‌بازی/Žaislų istorija/Oʻyinchoqlar Tarixi/حكاية لعبة/Прича о играчкама/Câu Chuyện Đồ Chơi/Svet igrač/Lelulugu/Rotaļlietu stāsts/სათამაშოების ისტორია/反斗奇兵/ئویؤنچوق ئه تریتی 1,1995,Comedy/Animation/Family/Adventure,John Lasseter,Tom Hanks/Tim Allen/Don Rickles/Jim Varney/Wallace Shawn/John Ratzenberger/Annie Potts/John Morris/Erik von Detten/Laurie Metcalf/R. Lee Ermey/Sarah Freeman/Penn Jillette/Jack Angel/Spencer Aste/Greg Berg/Lisa Bradley/Kendall Cunningham/Debi Derryberry/Cody Dorkin/Bill Farmer/Craig Good/Gregory Grudt/Danielle Judovits/Sam Lasseter/Brittany Levenbrown/Sherry Lynn/Scott McAfee/Mickie McGowan/Ryan O'Donohue/Jeff Pidgeon/Patrick Pinney/Phil Proctor/Jan Rabson/Joe Ranft/Andrew Stanton/Shane Sweet,"Led by Woody, Andy’s toys live happily in his room until Andy’s birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy’s heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",81,4.1,5,1915834,https://letterboxd.com/film/toy-story/,https://a.ltrbxd.com/resized/film-poster/5/1/2/9/0/51290-toy-story-0-230-0-345-crop.jpg?v=0ce275d722,https://a.ltrbxd.com/resized/sm/upload/sf/gx/1q/o3/toy-story-90-1200-1200-675-675-crop-000000.jpg?v=ba6542b063,Success
tt0317705,The Incredibles,"The Incredibles/Hum Hain Lajawaab/Os Incríveis Os Super Heróis/超人总动员/Super oila/Fenomenalnite/Oi Apíthanoi/Les Incroyable/Os Incríveis: Os Super Heróis/სუპერ ოჯახი/Los Increibles/Mr.インクレディブル/超人特攻隊/Gia Đình Siêu Nhân/Supersimeyka/Supersemeyka/Nevijeni/Die Unglaublichen/The Incredibles 1/Gli Incredibili - Una ""normale"" famiglia di supereroi/Les Indestructibles/Суперсемейка/Úžasňákovi/A Hihetetlen család/The Incredibles - Os Super Heróis/Los Increíbles/Superhjältarna/De utrolige/Ihmeperhe/De Utrolige/Феноменалните/משפחת סופר-על/İnanılmaz Aile/Iniemamocni/รวมเหล่ายอดคนพิทักษ์โลก/Οι Απίθανοι/인크레더블/Incredibilii/Nerealieji/Суперсімейка/Os Incríveis/Les Incroyables/Izbavitelji/हम हैं लाजवाब/Невиђени/Rodinka Úžasných/Els increïbles/Imelised/Los increíbles/شگفت‌انگیزان/Lieliskie/超人特工隊/الخارقون/Ajabtovur oila/Neverjetni/წარმოუდგენლები/Hin Ótrúlegu",2004,Animation/Family/Adventure/Action,Brad Bird,Craig T. Nelson/Holly Hunter/Sarah Vowell/Spencer Fox/Jason Lee/Samuel L. Jackson/Elizabeth Peña/Eli Fucile/Maeve Andrews/Brad Bird/Dominique Louis/Teddy Newton/Jean Sincere/Wallace Shawn/Lou Romano/Wayne Canney/Michael Bird/Bud Luckey/Bret Parker/Kimberly Adair Clark/John Ratzenberger/Mark Andrews/Nicholas Bird/Louis Martin Braga III/Mary Elizabeth Clark/Pete Docter/Louis Gonzales/Elizabeth Greenberg/Juliet Greenberg/Billy Guardino/Dennis 'D.J.' Jennings/Ollie Johnston/Bradford Lewis/Ted Mathot/Jazzie Mahannah/Randy Nelson/Bob Peterson/Jeff Pidgeon/Juliet Pokorny/Joe Ranft/Lori Richardson/A.J. Riebli III/Katherine Ringgold/Stephen Schaffer/Bob Scott/Peter Sohn/Andrew Stanton/Frank Thomas/Pamela Gaye Walker/Patrick Walker/Deirdre Warin,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it’s time to get back into costume.",115,4.1,5,1894553,https://letterboxd.com/film/the-incredibles/,https://a.ltrbxd.com/resized/film-poster/4/6/8/0/6/46806-the-incredibles-0-230-0-345-crop.jpg?v=dce597a185,https://a.ltrbxd.com/resized/sm/upload/lt/42/qm/26/the-incredibles-1200-1200-675-675-crop-000000.jpg?v=a754df0fdb,Success
tt0443706,Zodiac,Zodiac/索命黄道带/杀谜藏/杀人十二星座/杀人十二宫/ZODIAC : ตามล่านักฆ่าจักรราศีอมตะ/A Zodiákus/十二宫杀手/Զոդիակ/Zodiac - Die Spur des Killers/Зодиак/Zodiákus/十二宫/Zodijak/Zodiak/ตามล่า รหัสฆ่า ฆาตกรอำมหิต/זודיאק/ゾディアック/I se spunea Zodiac/Zodíaco/조디악/Зодіак/索命黃道帶/殺謎藏/Zodiaco/ზოდიაქო/Tên Sát Nhân Hoàn Hảo/زودياك/Le zodiaque/زودیاک/Zodíac/Zodiakas/Зодијак,2007,Crime/Mystery/Thriller,David Fincher,Jake Gyllenhaal/Mark Ruffalo/Anthony Edwards/Robert Downey Jr./Chloë Sevigny/Elias Koteas/John Carroll Lynch/Brian Cox/Dermot Mulroney/Charles Fleischer/Zach Grenier/Philip Baker Hall/James Le Gros/Donal Logue/Richmond Arquette/Bob Stephenson/John Lacy/Ed Setrakian/John Getz/John Terry/Candy Clark/June Diane Raphael/Ciara Hughes/Lee Norris/Patrick Scott Lewis/Pell James/David Lee Smith/Jason Wiles/Charles Schneider/James Carraway/Tom Verica/Jimmi Simpson/Doan Ly/Karina Logue/Joel Bissonnette/John Mahon/Matt Winston/Jules Bruff/John Ennis/J. Patrick McCormack/Adam Goldberg/Clea DuVall/Paul Schulze/Adam Trese/Penny Wallace/John Hemphill/Michel Francoeur/Thomas Kopache/Barry Livingston/Christopher John Fields/Jack Samson/Micah Sauers/Zachary Sauers/Jessica Baltutis/Peter Quartaroli/Geoff Callan/Michael Hungerford/Anna Katarina/E.P. McKnight/Betty Murphy/Jeff Daniel Phillips/Shane Woodson/Cookie Crawford/Cassius M. Willis/Judith Drake/Phoebe Holston/Marty Lodge/Cooper Thornton/Cazimir Milostan/Charlotte Ferguson/Phoebe Ferguson/Kacey Malmsten/Karly Malmsten/JD Cullum/Stanley B. Herman/Roy Lee Jones/Michael Rose/James Joseph O'Neil/Rod Damer/John Sarno/Gloria Grant/Brett Rickaby/M.F. Bernier/Carter Evans/Bill Seward/Dave Nemeth/Ted Garcia/Greg Wolf/Barry LeBrock/Ione Skye/David Winston Barge/Hayati Akbas/Brad Carr/Mitchell Fink/Erica Ford/Tish Hicks/Danielle McKee/Derris Nile/Carmen Plumb/Callie Thompson/Bud Davis,"The Zodiac murders cause the lives of Paul Avery, David Toschi and Robert Graysmith to intersect.",157,4.0,5,1515001,https://letterboxd.com/film/zodiac/,https://a.ltrbxd.com/resized/sm/upload/58/tf/z6/gw/qKQIjErYaN149hZRP5Vgf8RoC7S-0-230-0-345-crop.jpg?v=72ee5db942,https://a.ltrbxd.com/resized/sm/upload/07/2h/dm/69/zodiac-1200-1200-675-675-crop-000000.jpg?v=e2ccb1a88a,Success
tt0364569,올드보이,Oldboy/Oldŭboi/همکلاسی قدیمی/Gənc Qoca/Oldeuboi/Старо момче/old boy/Old Boy/Олдбой/მოხუცი ბიჭი/Oldboy - Velho Amigo/İhtiyar Delikanlı/Old Boy - hämnden/老男孩/オールド・ボーイ/Vana poiss/שבעה צעדים/ОЛДБОЙ/原罪犯/دوست قدیمی/Стари момак/Băiatul bătrân/Senis/Oldboy: Cinco días para vengarse/Báo Thù/เคลียร์บัญชีแค้นจิตโหด/الولد القديم/Stari/15 ans volés,2003,Thriller/Mystery/Drama/Action,Park Chan-wook,Choi Min-sik/Yoo Ji-tae/Kang Hye-jung/Kim Byeong-ok/Ji Dae-han/Oh Dal-su/Lee Seung-shin/Yoon Jin-seo/Oh Tae-kyung/Yoo Yeon-seok/You Il-han/Lee Young-hee/Kim Young-ae/Lee Mi-mi/Han Jae-duk/Kwak Jung-ae/Kim San/Jang Chae-soo/Im Seol-a/Syd Lim/Choi Chang-hak/Shin Bi-joon/Seong Seok-jae/Choi Jae-sup/Yoon Jin-yul/Mun Seong-bok/Park Jae-woong/Oh Soon-tae/Lee Hong-pyo/Park Geun-seok/Heo Myeong-haeng/Kim Won-jung/Park Sung-gyu/Lee Jung-pil/Han Seon-rang/Shin Beom-sik/Han Jung-ok/Baek Dong-hyun/Ju Myeong-cheol/Park Ji-hun/Choi Choon-beom/Seo Myeong-seok/Jeon Woo-jae/Cho Sang-kyung/Oh Young-joo/Lee Ji-hye/Ji Joong-hyun/Moon Sang-moo/Oh Kwang-rok/Lee Dae-yeon/Park Myung-shin/Kim Su-hyun/Yong-ih/Kim Won-jung,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.",120,4.4,5,1206009,https://letterboxd.com/film/oldboy/,https://a.ltrbxd.com/resized/film-poster/5/1/4/5/4/51454-oldboy-0-230-0-345-crop.jpg?v=294dbcadef,https://a.ltrbxd.com/resized/sm/upload/w7/2l/wo/u1/oldboy-1200-1200-675-675-crop-000000.jpg?v=faccbb4b33,Success
