imdb_id,original_title,alternative_titles,release_year,genres,directors,actors,summary,length,rating,rating_max,rating_num,detail_url,poster_url,backdrop_url,status
tt1189073,La piel que habito,The Skin I Live In/La peau que j'habite/A Pele Onde Eu Vivo/Huden jag bor i/切膚慾謀/La piel que abito/La pelle che abito/Die Haut/in der ich wohne/Kůže/kterou nosím/Кожа/в которой я живу/İçinde Yaşadığım Deri/吾栖之肤/Skóra/w której żyję/A bőr/amelyben élek/Iho jossa elän/Huden jeg bor i/Pielea în care trăiesc/Το Δέρμα που Κατοικώ/העור בו אני חי/A Pele Que Habito/내가 사는 피부/Шкіра/в якій я живу/Кожа у којој живим/Кожата/в която живея/Koža/v ktorej žijem/我的華麗皮囊/私が、生きる肌/Tôi Sống Trong Tôi/Oda/kurioje gyvenu/კანი/რომელშიც ვცხოვრობ/แนบเนื้อคลั่ง/Nahk/milles ma elan/Koža u kojoj živim,2011,Horror/Drama/Mystery/Thriller,Pedro Almodóvar,Antonio Banderas/Elena Anaya/Marisa Paredes/Jan Cornet/Roberto Álamo/Eduard Fernández/José Luis Gómez/Blanca Suárez/Susi Sánchez/Bárbara Lennie/Fernando Cayo/Chema Ruiz/Buika/Ana Mena/Teresa Manresa/Agustín Almodóvar/Miguel Almodóvar/Marta R. Mahou/Esther García/Yolanda Brown,A brilliant plastic surgeon creates a synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.,120,3.8,5,311754,https://letterboxd.com/film/the-skin-i-live-in/,https://a.ltrbxd.com/resized/sm/upload/jc/zx/ej/uw/iFIgRIhz3CdWDuKBqEDURV4a4Ly-0-230-0-345-crop.jpg?v=db0dde8109,https://a.ltrbxd.com/resized/sm/upload/3m/zu/gc/89/the-skin-i-live-in-200-1200-1200-675-675-crop-000000.jpg?v=d05a4b3a88,Success
tt8637428,The Farewell,The Farewell/不要告诉她/Bie Gao Su Ta/别对她说/告别婚礼/The Farewell - Una bugia buona/A Despedida/L'Adieu (The Farewell)/Elveda/Прощання/Опроштај/别告诉她/Прощание/Le mariage d'adieu/페어웰/Jäähyväiset/別告訴她/Kłamstewko/Malá lež/A búcsú/Сбогуването/הפרידה/Lời Từ Biệt/დამშვიდობება/フェアウェル/Rămas-bun/Malá lož/Oproštaj/Slovo/الوداع/กอดสุดท้าย คุณยายที่รัก,2019,Drama/Comedy,Lulu Wang,Zhao Shuzhen/Awkwafina/X Mayo/Hong Lu/Hong Lin/Tzi Ma/Diana Lin/Yang Xuejian/Becca Khalil/Jiang Yongbo/Han Chen/Aoi Mizuhara/Li Xiang/Hongli Liu/Zhang Shimin/Zhang Jing/Jinhang Liu/Xi Lin/Shi Lichen/Lin Wang/Yue Xin/Xiaoxiao Sun/Dong Li/Puxia Qin/Ruiqi Wang/Jim Liu/Yuqiu Geng/Yuzhuo Wang/Shouchang Xiao/Yonghua Zhao/Zuohai Jiang/Xinyang Lv/Jing Chen/Weifeng Sun/Diane Dehn/Ines Laimins/Johnny Michaels/Gil Perez-Abraham,A headstrong Chinese-American woman returns to China when her beloved grandmother is given a terminal diagnosis. Billi struggles with her family’s decision to keep grandma in the dark about her own illness as they all stage an impromptu wedding to see grandma one last time.,100,4.1,5,311727,https://letterboxd.com/film/the-farewell-2019/,https://a.ltrbxd.com/resized/film-poster/4/9/3/6/9/7/493697-the-farewell-0-230-0-345-crop.jpg?v=115ef58791,https://a.ltrbxd.com/resized/sm/upload/8d/1c/w0/52/the-farewell-1200-1200-675-675-crop-000000.jpg?v=f421d6af5d,Success
tt0120667,Fantastic Four,Fantastic Four/Fantastic 4/Los cuatro fantásticos/판타스틱 4/Die Fantastischen Vier/Los 4 fantásticos/ファンタスティック・フォー 超能力ユニット/Les Quatre Fantastiques/Фантастическая Четверка/神奇四侠/Cei patru fantastici/Les 4 Fantastiques/Фантастична четвірка/De Fantastiske Fire/I Fantastici 4/Фантастическая Четвёрка/Fantastik Dörtlü/Fantasztikus Négyes/Quarteto Fantástico/The Fantastic Four/Fantastická čtyřka/Fantastyczna Czwórka/ארבעת המופלאים/สี่พลังคนกายสิทธิ์/Фантастична четворка/Фантастичната четворка/Fantastická štvorka/ファンタスティック・フォー ［超能力ユニット］/Cei 4 Fantastici/Les quatre fantastiques/Fantastična četvorka/Fantastiškas ketvertas/驚奇4超人/Els quatre fantàstics/神奇4俠/Fantastik Toʻrtlik/Los 4 Fantásticos/چهار شگفت‌انگیز/Fantastični štirje/Bộ Tứ Siêu Đẳng/ფანტასტიკური ოთხეული,2005,Science Fiction/Action/Fantasy,Tim Story,Ioan Gruffudd/Jessica Alba/Chris Evans/Michael Chiklis/Julian McMahon/Hamish Linklater/Kerry Washington/Laurie Holden/David Parker/Kevin McNulty/Maria Menounos/Michael Kopsa/Andrew Airlie/Pascale Hutton/G. Michael Gray/David Richmond-Peck/Penelope Parkes/Aonika Laurent/Jason Schombing/Jason Diablo/Colin Lawrence/Paul Belsito/Dee Jay Jackson/Morgan Reynolds/Gina Holden/Donavon Stinson/Douglas Weston/Tony Alcantar/Brenda Crichlow/Peter Bryant/Lorena Gale/Danielle Dunn-Morris/Nicole Muñoz/Daniel Bacon/Bobby Bysouth/Kenny Bartram/Ronnie Renner/Brian Deegan/Marlaina Mah/Tre Verhoeven/Juanita Mirehouse/Stefanie Singer/Jamie Little/Doug Abrahams/Ron Chartier/Stan Lee/Barbara Christabella/Sanja Banic/Ed Hodson/John Speredakos/Jason Kaufman/Preston Thomas Peet/Steven Fulani Hart/Bethann Schebece/Lou Torres/Peggy Gormley/Maurice Tyson/Jaimie McVittie/Jenni Squair/Lia Salmond/Ellen Ewusie/Ylenia Aurucci/Michelle Zembruski/Kathleen Mullan/Georgia Dewson/Sienna Rose/Hector A. Leguillow/Ben Mulroney/Terry David Mulligan/Lauren Sánchez/Mark S. Allen/Jon Brady/Taryn Winter Brill/Sara Edwards/Heidi Eng/Jim Ferguson/Sam Hallenbeck/Mike Waco/Marian Etoile Watson/Richard Ho/Dave Holmes/Andrew Hunsaker/Taylor Johnson/Bonnie Laufer-Krebs/Lisa Fuller Magee/Bret Martin/Liam Mayclem/Scott Patrick/Shaheem Reid/Sam Rubin/Maria Salas/Devon Soltendieck/Patrick Stoner/Lee Thomas/Tony Toscano/Jennifer Lothrop/Lorna Joan Barrie/Doug Chapman/Sean Bennett/Christopher Gordon/Richard Rigby/Yvonne Myers/Ralph Winter/Lynnanne Zager,"During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these “Fantastic Four” must now thwart the evil plans of Dr. Doom and save the world from certain destruction.",106,2.7,5,526379,https://letterboxd.com/film/fantastic-four-2005/,https://a.ltrbxd.com/resized/film-poster/4/6/8/6/9/46869-fantastic-four-0-230-0-345-crop.jpg?v=5c17ff9e78,https://a.ltrbxd.com/resized/sm/upload/oh/yr/ue/jz/fantastic-four-2005-140-1200-1200-675-675-crop-000000.jpg?v=0829eb157f,Success
tt8368368,The Apprentice,The Apprentice/学徒/狂人法則/L'apprenti/어프렌티스: 트럼프의 탄생/The Apprentice: Priča o Trumpu/어프렌티스/O Aprendiz/The Apprentice - Alle origini di Trump/飞黄腾达/Wybraniec/The Apprentice: Příběh Trumpa/El Aprendiz/Учень. Історія Трампа/The Apprentice – A Trump-sztori/המתמחה/The Apprentice (La historia de Trump)/The Apprentice: Trump'ın Hikayesi/The Apprentice - The Trump Story/შეგირდი/飛黃騰達/Стажантът/O Aprendiz - A História de Trump/Ученик. Восхождение Трампа/กว่าจะเป็นลุง/Vajenec/Mokinys/Māceklis/Pripravnik: Priča o Trumpu/The Apprentice: Povestea originii lui Trump/アプレンティス：ドナルド・トランプの創り方/Mantlipärija: Trumpi lugu/The Apprentice: Príbeh Trumpa,2024,History/Drama,Ali Abbasi,Sebastian Stan/Jeremy Strong/Martin Donovan/Maria Bakalova/Catherine McNally/Charlie Carrick/Ben Sullivan/Mark Rendall/Joe Pingue/Ron Lea/Edie Inksetter/Matt Baram/Moni Ogunsuyi/Brad Austin/Stuart Hughes/Jim Monaco/Clare Coulter/Hume Baugh/Tammy Boundy/Jaclyn Vogl/James Downing/Jai Jai Jones/Bruce Beaton/Frank Moore/James Madge/Ian D. Clark/Mishka Thébaud/Taylor Brunatti/Addyson Douglas/Emma Elle Paterson/Valerie O'Connor/Chris Owens/Rick Hughes/Erik Snider/Jason Blicker/Sam Rosenthal/Daniel Goldenberg/Eoin Duffy/Craig Warnock/Tom Barnett/Ben Ball/Iona Rose Mackay/Samantha Espie/Fiona Mongillo/Aidan Gouveia/Don Shaxon/Charlie Seminerio/Russell Yuen/Michael Gordin Shore/Pief Weyman/Kerry Ann Doherty/Nabil Traboulsi/Michael Hough/Robert J. Tavenor/Raechel Fisher/Randy Thomas/Stefanie Martino/Myron Ron Reider/Sharon Wilcox/Gavin Pounds/Joshua Michael St. John/Chloe Madison/Benny Shilling/Brie Watson/Duke Robinson/Craig Burnatowski/Lorne Monroe/Peter Deiwick/Chris Gleason/Taylor Bernier/Patch Darragh/Domingos Andrade/Dina Roudman/Katie Layne/Salvatore Marcellino/Marvin Karon/Duane Keogh/Mary Krohnert/James Lucas Cruickshank/Henos Girma/Elliot Hunter Self/Ross Cameron Bruce Fraser/Eamon Bernard Fraser/Niamh Carolan/Michelle Doiron/Drew Catherine/Dion Yorkie/Sebb Argo/Miles Carney/David Yee/Kate Wheeler/Peter McGann/Gary Hetzler/Tara Flynn/Emily Mitchell,"A young Donald Trump, eager to make his name as a hungry scion of a wealthy family in 1970s New York, comes under the spell of Roy Cohn, the cutthroat attorney who would help create the Donald Trump we know today. Cohn sees in Trump the perfect protégé—someone with raw ambition, a hunger for success, and a willingness to do whatever it takes to win.",122,3.6,5,325179,https://letterboxd.com/film/the-apprentice-2024/,https://a.ltrbxd.com/resized/sm/upload/yj/8m/d9/4r/apprentice_xxlg-0-230-0-345-crop.jpg?v=684581b66b,https://a.ltrbxd.com/resized/sm/upload/ah/2m/d0/i8/TheApprentice-1200-1200-675-675-crop-000000.jpg?v=31b97bae93,Success
tt1136608,District 9,District 9/Distrito 9/第九禁区/D-9异形禁区/Dystrykt 9/第九禁區/9-cu Rayon/Сектор 9/9. rajoon/Dai 9 chiku/9-asis rajonas/Yasak Bölge 9/Дев'ятий округ/디스트릭트 9/第９地区/第9地区：2009/9 Distrito/D 9異形禁區/D-9異形禁區/Район №9/第九区/מחוז 9/第9地区/Дев’ятий округ/Округ бр. 9/Tuman 9/Sector 9/منطقه ۹/ยึดแผ่นดิน เปลี่ยนพันธุ์มนุษย์/Khu Vực 9/المقاطعة 9/Districte 9/Okrug 9/მეცხრე რაიონი/Districtul 9,2009,Science Fiction,Neill Blomkamp,Sharlto Copley/Jason Cope/Nathalie Boltt/Sylvaine Strike/Elizabeth Mkandawie/John Sumner/William Allen Young/Nick Blake/Greg Melvill-Smith/Robert Hobbs/Vanessa Haywood/Morena Busa Sesatsa/Themba Nkosi/Mzwandile Nqoba/Barry Strydom/Jed Brophy/Louis Minnaar/Marian Hooman/Vittorio Leonardi/David Clatworthy/Michael Huff/David James/Tim Gordon/Anthony Bishop/Anthony Fridjhon/Eugene Khumbanyiwa/Melt Sieberhagen/Andre Odendaal/Louise Saint-Claire/Norman Anstey/Nick Boraine/Brandon Auret/Jacques Gombault/Justin Strydom/Simo Mogwaza/Matt Stern/David Dukas/Daniel Hadebe/Bongo Mbutuma/Johnny Selema/Mandla Gaduka/Johan van Schoor/Stella Steenkamp/Mampho Brescia/Morne Erasmus/Hlengiwe Madlala/Siyabonga Radebe/Alan Glauber/Nicolas Herbstein/Sibulele Gcilitshana/Mahendra Raghunath/Phillip Mathebula/Claudine Bennent/Michelle Ayden/Antony Sarak/Billy Somagaca/Ryan Whittal/John Jacob/Yashik Maharaj/Fernando Saraiva/Sharon Waugh/Theunis Nel/Sonni Chidiebere/Danny Datnow/Wisani Mbokota/Craig Jackson/Justin Duplessis/Rodney Downey/Den Antonakas/Mashabela Galane/Mfazwe Sekobane/Nicholas Ratlou/Saint Gregory Nwokedi/Donalson Rabisi/Zephania Sibanda/Gideon Thodane/Mdu Mthabela/David Mikhethi/Jeffries Simelane/Shafique Allan/Wendy Mbatha/Leigh Mashupye/Beauty Setai/Nkiyase Mondlana/Kuda Rusike/Morena Setatsa/Mpho Molao/Ntombi Nkuua/Absalom Dikane/Monthandazo Thomo/Norman Thabalala/Siphiwe Mbuko/Shiela Nene/Neill Blomkamp/Trevor Coppola/Kenneth Nkosi,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens’ welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.",112,3.8,5,470085,https://letterboxd.com/film/district-9/,https://a.ltrbxd.com/resized/film-poster/4/0/8/6/0/40860-district-9-0-230-0-345-crop.jpg?v=5fb9b8c5a9,https://a.ltrbxd.com/resized/sm/upload/mf/c4/1q/9r/district-9-1200-1200-675-675-crop-000000.jpg?v=f4b65885a6,Success
tt2870612,"As Above, So Below","As Above, So Below/O Reflexo do Medo/Derin Kabus/Pod zemou/แดนหลอนสยองใต้โลก/地下に潜む怪人/Assim na Terra Como no Inferno/Así en la Tierra como en el Infierno/Katakombalar/Както горе/така и долу/Là-haut comme ici-bas/U mraku katakombe/Pod zemí/Catacombes/Katakomben/Όπως ψηλά/έτσι και χαμηλά/Úgy fent/mint lent/Amok le'ma'ala/Necropolis - La città dei morti/Parīze: Mirušo pilsēta/Kaip danguje/taip ir po zeme/Jako w piekle/tak i na Ziemi/Precum in iad/asa si pe pamant/Париж: Город мертвых/Kako gore/tako dole/忐忑/Париж. Місто мертвих/Hầm Mộ Ma Quái/As Above/So Below/巴黎地下坟场/巴黎地下墓穴/地下墓穴/كما في الأعلى، كذلك في الأسفل/Париж: Город мёртвых/עמוק למעלה/카타콤: 금지된 구역/Precum în iad/așa și pe pământ/taip ir po žeme",2014,Horror/Thriller,John Erick Dowdle,Perdita Weeks/Ben Feldman/Edwin Hodge/François Civil/Marion Lambert/Ali Marhyar/Cosme Castro/Hamid Djavadan/Théo Cholbi/Emy Lévy/Roger Van Hool/Olivia Csiky Trnka/Hellyette Bess/Aryan Rahimian/Samuel Aouizerate/Kaya Blocksage,"When a team of explorers ventures into the uncharted maze of bones that lies beneath the streets of Paris, they embark on a journey into madness and terror.",93,3.2,5,405139,https://letterboxd.com/film/as-above-so-below-2014/,https://a.ltrbxd.com/resized/film-poster/1/8/0/0/8/7/180087-as-above-so-below-0-230-0-345-crop.jpg?v=fba432615e,https://a.ltrbxd.com/resized/sm/upload/3m/ot/cm/rx/as-above-so-below-1200-1200-675-675-crop-000000.jpg?v=0b73fc8873,Success
tt3402236,Murder on the Orient Express,Murder on the Orient Express,2017,Mystery/Drama/Crime,Kenneth Branagh,Kenneth Branagh/Tom Bateman/Michelle Pfeiffer/Johnny Depp/Josh Gad/Willem Dafoe/Judi Dench/Derek Jacobi/Leslie Odom Jr./Daisy Ridley/Penélope Cruz/Olivia Colman/Lucy Boynton/Marwan Kenzari/Manuel Garcia-Rulfo/Sergei Polunin/Paapa Essiedu/Yassine Zeroual/Asan N'Jie/Michael Rouse/Elliot Levey/David Annen/Joseph Long/Andy Apollo/Hadley Fraser/Ziad Abaza/Nari Blair-Mangat/Luke Brady/Miltos Yerolemou/Kathryn Wilder/Gerard Horan/Richard Clifford/Sid Sagar/Adam Garcia/Harry Lister Smith/Darryl Clark/Anoushka Lucas/Matthew Hawksley/Crispin Letts/Yasmin Harrison/Kate Tydman/Pip Jordan/Chris Porter/Jack Riddiford/Joshua Lacey/Phil Dunster/Miranda Raison/Ansu Kabia/Hayat Kamille/Rami Nasr/Todd Boyce/Irfan Shamji/Tom Hanson,Genius Belgian detective Hercule Poirot investigates the murder of an American tycoon aboard the Orient Express train.,114,3.1,5,485970,https://letterboxd.com/film/murder-on-the-orient-express-2017/,https://a.ltrbxd.com/resized/sm/upload/x3/oo/kp/41/iBlfxlw8qwtUS0R8YjIU7JtM6LM-0-230-0-345-crop.jpg?v=3e7799436b,https://a.ltrbxd.com/resized/sm/upload/14/lz/74/qx/murder-on-orient-express-1200-1200-675-675-crop-000000.jpg?v=d4418747c7,Success
tt0112573,Braveheart,Braveheart/Corazón Valiente/Coeur vaillant/Kartmatu/Lev Amitz/Ο γενναιόκαρδος/शेरादिल/Cəsur Ürək/Քաջ Սիրտը/Braveheart - Cuore impavido/Хоробре серце/Храброе сердце/Cesur Yürek/勇敢的心/شجاع دل/Statečné srdce/Braveheart: O Desafio do Guerreiro/Braveheart - taipumaton/A rettenthetetlen/Braveheart - Waleczne Serce/לב אמיץ/Inimă neînfricată/Смело сърце/브레이브하트/Coração Valente/Храбро срце/梅爾吉勃遜之英雄本色/ブレイブハート/Drošsirdis/Statočné srdce/Narsioji širdis/驚世未了緣/เบรฟฮาร์ท วีรบุรุษหัวใจมหากาฬ/Cœur vaillant/Pogumno srce/Sheryurak/Trái Tim Quả Cảm/قلب شجاع/Hrabro srce/მამაცი გული,1995,Action/History/Drama/War,Mel Gibson,Mel Gibson/Catherine McCormack/Sophie Marceau/Patrick McGoohan/Angus Macfadyen/Brendan Gleeson/James Robinson/James Cosmo/Sean McGinley/Gerda Stevenson/Mhairi Calvey/Jeanne Marine/Sean Lawlor/Sandy Nelson/Alan Tall/Andrew Weir/Brian Cox/Peter Hanly/Stephen Billington/Tommy Flanagan/Rupert Vansittart/Tam White/Ian Bannen/David O'Hara/Peter Mullan/David Gant/Malcolm Tierney/Martin Murphy/Gerard McSorley/Bernard Horsfall/Richard Leaf/Liam Carney/Ralph Riach/Barry McGovern/John Kavanagh/Alun Armstrong/Julie Austin/Alex Norton/Michael Byrne/William Scott-Masson/Dean Lopata/Donal Gibson/Jimmy Chisholm/John Murtagh/David McKay/Niall O'Brien/Martin Dempsey/Jimmy Keogh/Joe Savino/Mal Whyte/Paul Tucker/Greg Jeloudov/Jer O'Leary/Joanne Bett/Robert Paterson/Martin Dunne/Fred Chiverton/Daniel Coll/Bill Murdoch/Phil Kelly,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord’s soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",177,3.9,5,419116,https://letterboxd.com/film/braveheart/,https://a.ltrbxd.com/resized/sm/upload/kd/dn/w8/u2/2qAgGeYdLjelOEqjW9FYvPHpplC-0-230-0-345-crop.jpg?v=4c238c1082,https://a.ltrbxd.com/resized/sm/upload/4p/ir/5d/x5/braveheart-1200-1200-675-675-crop-000000.jpg?v=4e7634216e,Success
tt1440292,Submarine,Submarine/Moja lódz podwodna/Submarino/潜水艇/愛情潛水/Denizaltı/初恋潜水艇/Jmenuji se Oliver Tate/Субмарина/צוללת/Moja łódź podwodna/Submarí/初戀潛水艇/Подводница/서브마린/Υποβρύχιο/サブマリン/สิ่งมีชีวิตที่เรียกว่า 'วัยรุ่น'/Submariin,2010,Drama/Comedy/Romance,Richard Ayoade,Noah Taylor/Paddy Considine/Craig Roberts/Yasmin Paige/Sally Hawkins/Steffan Rhodri/Darren Evans/Osian Cai Dulais/Lily McCann/Otis Lloyd/Elinor Crawley/Gemma Chan/Melanie Walters/Sion Tudor Owen/Adrienne O'Sullivan/Jonny Wier/Lydia Fox/Lynn Hunter/Claire Cage/Edwin Ashcroft/Andrew Phillips/James Alexander Hill/Rikki Hall/Tom Ryan/James Jones/Sophy Brady-Halligan/Tanya Brady-Halligan/Sarah Pasquali/Ben Stiller/Elliott Jo Sinclair,"15-year-old deep-thinking Welsh schoolboy Oliver Tate struggles to initiate and maintain a relationship with Jordana, his devilish, dark-haired classmate at their Swansea high school. As his parents’ marriage begins to fall apart, similar problems arise in his relationship with Jordana.",97,3.9,5,298588,https://letterboxd.com/film/submarine/,https://a.ltrbxd.com/resized/sm/upload/vp/ip/de/v2/mqunaysed9wv8OJsrZAlOF3j0Sr-0-230-0-345-crop.jpg?v=7f69e9b7e5,https://a.ltrbxd.com/resized/sm/upload/qz/q8/1o/vw/submarine-50-1200-1200-675-675-crop-000000.jpg?v=4322134aa7,Success
tt0053291,Some Like It Hot,Some Like It Hot/Некоторые любят погорячее/O atsui no ga o suki/Hamim V'Taeem/Hett om öronen/뜨거운것이 좋아/Manche mögen’s heiß/Certains l'aiment chaud/Piukat paikat/A qualcuno piace caldo/Con faldas y a lo loco/I hetaste laget/Quanto Mais Quente Melhor/В джазе только девушки/Bazıları Sıcak Sever/热情如火/Někdo to rád horké/Pół żartem/pół serio/Μερικοί το προτιμούν καυτό/Van/aki forrón szereti/חמים וטעים/Ingen er fuldkommen/뜨거운 것이 좋아/У джазі тільки дівчата/Unora le place Jazul/Някои го предпочитат горещо/お熱いのがお好き/Неки то воле вруће/Хтосьці любіць гарачае/Una Eva y dos Adanes/熱情如火/Neki to vole vruće/Džiaze tik merginos/Noen har det hett/Ningú no és perfecte/Džezā tikai meitenes/อรชรอ้อนรัก/Vài Người Thích Nóng/Džässis ainult tüdrukud,1959,Romance/Crime/Comedy,Billy Wilder,Tony Curtis/Jack Lemmon/Marilyn Monroe/George Raft/Pat O’Brien/Joe E. Brown/Nehemiah Persoff/Joan Shawlee/Billy Gray/George E. Stone/Dave Barry/Mike Mazurki/Harry Wilson/Beverly Wills/Barbara Drew/Edward G. Robinson Jr./Mary Foley/Georgia Joan Hannan/Colleen O'Sullivan/Al Breneman/Tom Kennedy/Edwin Rochelle/Robert Cole/Sammy Shack/Fred Sherman/Sandra Warner/Danny Richards Jr./Paul Frees/Ted Christy/Phil Bloom/Willie Bloom/James J. Casino/Bing Conley/Paul Cristo/Duke Fishman/Joseph Glick/Joseph La Cava/King Lockwood/Jack Perry/Sid Troy/Ralph Volkie/James Dime/Jack Gordon/Steve Carruthers/Sam Harris/William H. O'Brien/Laurie Mitchell/Joe Gray/Tito Vuolo/Harold 'Tommy' Hart/Scott Seaton/Marian Collier/Brandon Beach/Noble 'Kid' Chissell/Franklyn Farnum/George Ford/John Roy/William Hoehne Jr./Carl M. Leviness/Helen Perry/Grace Lee Whitney/Pat Comiskey/Tipp McClure/Alex Ball/Beulah Christian/Bobby Gilbert/Stuart Hall/Shep Houghton/Hank Mann/Frank McLure/Bert Stevens/Arthur Tovey/John Indrisano/Cosmo Sardo/Sam Bagley/George Lake/Tiger Joe Marsh/Jack Mather/Joe Palma/Carl Sklover/Billy Wayne,Two musicians witness a mob hit and struggle to find a way out of the city. Their only opportunity comes in the form of joining an all-girl band as they prepare to leave on a tour. The two disguise themselves as women and struggle to keep their identities secret as they deal with the problems this brings.,122,4.3,5,309714,https://letterboxd.com/film/some-like-it-hot/,https://a.ltrbxd.com/resized/film-poster/5/1/8/1/7/51817-some-like-it-hot-0-230-0-345-crop.jpg?v=fc0b1b87eb,https://a.ltrbxd.com/resized/sm/upload/4w/v0/r9/4p/some-1200-1200-675-675-crop-000000.jpg?v=5b8b0cc71a,Success
